AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT2G38070	OPL2	128.14	-0.04652	0.19331	-0.24065	0.80983	0.8801	LOW protein: UPF0503-like protein, putative (DUF740).
AT1G64220	TOM7-2	13.035	0.14047	0.58402	0.24052	0.80993	0.88014	full_name=translocase of outer membrane 7 kDa subunit 2. translocase of outer membrane 7 kDa subunit 2.
AT5G09350	PI-4KBETA2	28.148	-0.097004	0.40364	-0.24032	0.81008	0.88014	full_name=phosphatidylinositol 4-OH kinase beta2. phosphatidylinositol 4-OH kinase beta2. Encodes a phosphatidylinositol 4-OH kinase, PI-4Kbeta2.  Arabidopsis contains 12 PI-4Ks in three separate families: PI-4Kalphs, PI-4kbeta, and PI-4Kgamma.  PI-4Kbeta2 is 83% identical to PI-4kbeta1 encoded by At5g64070.  Important for polarized root hair growth as the loss of this gene and its close relative PI-4kbeta1, leads to the formation of abnormal root hairs.
AT1G58150		28.504	-0.094886	0.39485	-0.24031	0.81009	0.88014	phosphoglycerate kinase.
AT3G10815	BTL03	7.1801	0.18758	0.78058	0.24031	0.81009	0.88014	RING/U-box superfamily protein.
AT2G41670	SIN2	75.974	0.057625	0.23998	0.24013	0.81023	0.88017	P-loop containing nucleoside triphosphate hydrolases superfamily protein. Encodes SIN2 (SHORT INTEGUMENTS 2), a mitochondrial DAR GTPase. SIN2 is hypothesized to function in mitochondrial ribosome assembly. sin2 mutants produce ovules with short integuments due to early cessation of cell division in these structures.
AT1G27435		78.275	-0.061147	0.25472	-0.24006	0.81028	0.88017	hypothetical protein.
AT4G32660	AME3	434.49	-0.027886	0.11617	-0.24005	0.81029	0.88017	Protein kinase superfamily protein. Encodes protein kinase AME3.
AT1G78200		65.454	0.062005	0.25837	0.23999	0.81034	0.88017	Protein phosphatase 2C family protein.
AT3G49470	NACA2	206.09	0.038184	0.15917	0.2399	0.81041	0.88019	full_name=nascent polypeptide-associated complex subunit alpha-like protein 2. nascent polypeptide-associated complex subunit alpha-like protein 2.
AT5G18200		107.67	-0.049454	0.20634	-0.23968	0.81058	0.88031	putative galactose-1-phosphate uridyltransferase. encodes an adenylyltransferase
AT3G04620	DAN1	38.131	0.080629	0.33674	0.23944	0.81076	0.88045	full_name=D NUCLDUO1-ACTIVATEEIC ACID BINDING PROTEIN 1. Alba DNA/RNA-binding protein. Target promoter of the male germline-specific transcription factor DUO1.
AT1G23020	FRO3	25.501	0.097713	0.40873	0.23907	0.81105	0.88061	full_name=ferric reduction oxidase 3. ferric reduction oxidase 3. Encodes a ferric chelate reductase whose transcription is regulated by FIT1.  Expressed in the root, shoot, flower and cotyledon.
AT4G00800	SETH5	634.92	-0.022993	0.096192	-0.23904	0.81108	0.88061	transducin family protein / WD-40 repeat family protein.
AT3G58630		153.99	0.046341	0.19395	0.23893	0.81116	0.88061	sequence-specific DNA binding transcription factor.
AT2G17800	ARAC1	51.445	0.070218	0.2939	0.23891	0.81117	0.88061	full_name=Arabidopsis RAC-like 1. RAC-like 1. A member of ROP GTPase family. Rac-like GTP-binding protein ARAC1/ATGP2. Encodes a geranylgeranylated GTP binding protein. Involved in the auxin-activated 26S proteasome-dependent Aux/IAA proteolysis pathway.
AT1G73400		56.168	-0.0665	0.27836	-0.2389	0.81119	0.88061	Pentatricopeptide repeat (PPR) superfamily protein.
AT3G51640		254.08	0.03301	0.13841	0.2385	0.81149	0.88088	stress response NST1-like protein.
AT5G02830		64.026	-0.061813	0.25924	-0.23844	0.81154	0.88088	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G02148		66.385	0.070078	0.29425	0.23815	0.81176	0.88105	PPR containing protein.
AT1G16830		39.45	-0.079939	0.33575	-0.23809	0.81181	0.88105	Pentatricopeptide repeat (PPR) superfamily protein.
AT1G14620	DECOY	150.92	0.042817	0.18009	0.23775	0.81207	0.88121	full_name=DECOY. decoy.
AT2G36470		13	0.13932	0.58613	0.23769	0.81212	0.88121	DUF868 family protein, putative (DUF868).
AT4G37130	TCU1	83.898	-0.055228	0.23236	-0.23768	0.81213	0.88121	hydroxyproline-rich glycoprotein family protein. Encodes a member of the Nup62 subcomplex of the Arabidopsis NPC.
AT5G53970	TAT7	434.48	0.027056	0.1139	0.23754	0.81224	0.88127	full_name=tyrosine aminotransferase 7. Tyrosine transaminase family protein. encodes tyrosine aminotransferase which is strongly induced upon aging and coronatine treatment
AT1G60740		122.9	0.18695	0.78745	0.23741	0.81234	0.88132	Thioredoxin superfamily protein.
AT3G60780		6.4338	0.18855	0.79519	0.23711	0.81257	0.88144	hypothetical protein (DUF1442).
AT2G03980		3.7475	0.28856	1.217	0.2371	0.81258	0.88144	GDSL-like Lipase/Acylhydrolase superfamily protein.
AT1G08540	SIG2	81.318	0.05732	0.2418	0.23706	0.81261	0.88144	full_name=RNApolymerase sigma subunit 2. RNApolymerase sigma subunit 2. Enodes a subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme. SIG1 is induced by red and blue light.
AT1G54710	ATG18H	696.67	-0.021507	0.090818	-0.23682	0.8128	0.88158	full_name=homolog of yeast autophagy 18 (ATG18) H. autophagy 18h-like protein.
AT1G55475		16.558	0.12374	0.52274	0.23671	0.81288	0.88161	hypothetical protein.
AT5G65010	ASN2	8.9342	-0.17328	0.73261	-0.23653	0.81302	0.8817	full_name=asparagine synthetase 2. asparagine synthetase 2. Encodes asparagine synthetase (ASN2).
AT2G02860	SUT2	390.48	-0.035985	0.15238	-0.23616	0.81331	0.88195	full_name=sucrose transporter 2. sucrose transporter 2. encodes a sucrose transporter in sieve elements and a number of sink tissues and cell types. Gene expression is induced by wounding.
AT3G27460	SGF29a	31.066	-0.092891	0.39436	-0.23555	0.81378	0.88235	full_name=SaGa associated Factor 29 a. SGF29 tudor-like domain-containing protein.
AT5G59560	SRR1	36.104	-0.084625	0.35927	-0.23555	0.81379	0.88235	full_name=SENSITIVITY TO RED LIGHT REDUCED 1. sensitivity to red light reduced protein (SRR1). Encodes a novel protein conserved in higher eukaryotes. Normal function of the protein is required for normal oscillator function during circadian rhythm. Mutant analyses also suggest a role in phytochrome B (phyB)-mediated light signaling.
AT1G64310	OTP71	10.169	-0.14856	0.63145	-0.23527	0.814	0.88252	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G52730		185.49	0.040624	0.17279	0.2351	0.81413	0.88256	Transducin/WD40 repeat-like superfamily protein.
AT3G46960	SKI2	327.55	-0.030822	0.13118	-0.23497	0.81423	0.88256	RNA helicase, ATP-dependent, SK12/DOB1 protein. The gene encodes a DExD&#8260;H box RNA helicase, involved in the regulation of K+ deprivation stress response.
AT2G40430	SMO4	818.29	-0.021064	0.08968	-0.23488	0.8143	0.88256	Nop53 protein.
AT1G64880		280.22	0.033012	0.14057	0.23484	0.81434	0.88256	Ribosomal protein S5 family protein.
AT4G26640	WRKY20	241.62	0.033239	0.14155	0.23482	0.81434	0.88256	WRKY family transcription factor family protein. member of WRKY Transcription Factor; Group I
AT5G20110		14.823	-0.12674	0.53978	-0.2348	0.81437	0.88256	Dynein light chain type 1 family protein.
AT4G26190		1036.4	-0.025523	0.10898	-0.23419	0.81484	0.88301	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT4G12430	TPPF	42.848	0.078953	0.33779	0.23373	0.81519	0.88333	full_name=trehalose-6-phosphate phosphatase F. Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT2G24060	ATINFC-2	182.97	-0.041336	0.17713	-0.23337	0.81547	0.88358	Translation initiation factor 3 protein.
AT1G74730	RIQ2	12.545	-0.13733	0.59076	-0.23246	0.81618	0.88423	transmembrane protein, putative (DUF1118).
AT3G56760		13.08	0.13499	0.58071	0.23246	0.81618	0.88423	Protein kinase superfamily protein.
AT1G20890		123.59	-0.044012	0.18948	-0.23227	0.81633	0.88432	caveolin-1 protein.
AT4G17750	HSF1	145.16	0.044981	0.19376	0.23215	0.81642	0.88437	full_name=heat shock factor 1. heat shock factor 1. native protein is a trimer, interacts with HSP70, also with TBP, DNA interaction is modulated by phosphorylation  and is heat-shock inducible
AT3G23590	RFR1	118.1	0.045699	0.1973	0.23162	0.81683	0.88461	full_name=REF4-related 1. REF4-related 1. Encodes a protein shown to physically associate with the conserved transcriptional coregulatory complex, Mediator, and is involved in the regulation of phenylpropanoid homeostasis. Acts redundantly with REF4/MED5b (At2g48110). Required for expression of some dark-upregulated genes.
AT5G05470	EIF2 ALPHA	196.75	-0.038134	0.16474	-0.23149	0.81694	0.88461	full_name=eukaryotic translation initiation factor 2 alpha subunit. eukaryotic translation initiation factor 2 alpha subunit. Encodes an eIF2alpha homolog that can be phosphorylated by GCN2 in vitro.
AT2G24830		126.83	-0.044194	0.19092	-0.23147	0.81695	0.88461	zinc finger (CCCH-type) family protein / D111/G-patch domain-containing protein.
AT5G28646	WVD2	19.778	0.10938	0.47258	0.23146	0.81696	0.88461	full_name=WAVE-DAMPENED 2. TPX2 (targeting protein for Xklp2) protein family. Encodes a novel protein. The wvd2 gain-of-function mutant has impaired cell expansion and root waving, and changed root skewing.
AT1G04650	FLIP	30.197	0.086514	0.37379	0.23145	0.81696	0.88461	holliday junction resolvase.
AT5G67560	ARLA1D	30.184	-0.087041	0.3761	-0.23143	0.81698	0.88461	full_name=ADP-ribosylation factor-like A1D. ADP-ribosylation factor-like A1D. A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases. Possible pseudogene because it lacks an N-terminal part that is conserved among the other ARL8 proteins.
AT3G22190	IQD5	25.077	0.095089	0.41122	0.23124	0.81713	0.88468	full_name=IQ-domain 5. IQ-domain 5.
AT4G03120		202.52	-0.036539	0.15804	-0.2312	0.81716	0.88468	C2H2 and C2HC zinc fingers superfamily protein.
AT1G29820		220.84	-0.037872	0.16392	-0.23104	0.81728	0.88475	Magnesium transporter CorA-like family protein.
AT5G06000	EIF3G2	16.965	0.11697	0.50679	0.2308	0.81747	0.88487	full_name=eukaryotic translation initiation factor 3G2. eukaryotic translation initiation factor 3G2. One of the 2 genes that code for the G subunit of eukaryotic initiation factor 3 (EIF3).
AT5G55040		282.07	-0.030114	0.1305	-0.23076	0.8175	0.88487	DNA-binding bromodomain-containing protein.
AT4G00355	ATI2	644.22	0.021552	0.093499	0.2305	0.8177	0.88499	full_name=ATG8-interacting protein 2. mesoderm induction early response protein. Encodes an Atg8-interacting protein that is partially associated with the ER during favorable growth conditions and becomes mainly associated with a spherical compartment that dynamically moves along the ER network.
AT4G27040	VPS22	151.61	-0.040971	0.17777	-0.23047	0.81773	0.88499	EAP30/Vps36 family protein.
AT5G58003	CPL4	175.99	-0.039691	0.17229	-0.23037	0.8178	0.88502	full_name=C-terminal domain phosphatase-like 4. C-terminal domain phosphatase-like 4. Encodes a polypeptide that contains FCPH and BRCT domains. RNAi suppression mutant lines were generated, which displayed a range of phenotypic abnormalities, including: incomplete to no cotyledon expansion, slow growth, epinastic leaves or small inflorescences.
AT3G08930		226.14	0.036068	0.15675	0.2301	0.81801	0.88517	LMBR1-like membrane protein.
AT4G17610	TRM3	124.45	-0.045639	0.19841	-0.23002	0.81808	0.88517	tRNA/rRNA methyltransferase (SpoU) family protein.
AT5G10390	HTR13	37.211	0.082403	0.35831	0.22998	0.81811	0.88517	Histone superfamily protein.
AT4G21700		55.687	-0.067627	0.29437	-0.22974	0.81829	0.88531	DUF2921 family protein, putative (DUF2921).
AT5G24000		7.4732	-0.17264	0.75286	-0.22932	0.81862	0.8856	keratin-associated protein (DUF819).
AT2G41180	SIB2	55.588	-0.06375	0.27825	-0.22911	0.81878	0.88571	full_name=sigma factor binding protein 2. VQ motif-containing protein.
AT2G41640		15.079	0.12097	0.52898	0.22869	0.81911	0.88601	Glycosyltransferase family 61 protein.
AT4G38470	STY46	78.569	0.054906	0.24162	0.22724	0.82024	0.88707	full_name=serine/threonine/tyrosine kinase 46. ACT-like protein tyrosine kinase family protein.
AT5G24460		298.75	0.030522	0.13434	0.2272	0.82027	0.88707	RING-H2 zinc finger protein.
AT2G45740	PEX11D	155.45	-0.039752	0.175	-0.22716	0.8203	0.88707	full_name=peroxin 11D. peroxin 11D. member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.
AT3G58170	BS14A	433.28	-0.025626	0.11282	-0.22714	0.82032	0.88707	full_name=BET1P/SFT1P-like protein 14A. BET1P/SFT1P-like protein 14A. Encodes a Bet1/Sft1-like SNARE protein which  fully suppresses the temperature-sensitive  growth defect in <i>sft1-1</i> yeast cells; however, it cannot support the deletion of the yeast BET1 gene (<i>bet1&#916;</i>).
AT1G48870		15.66	-0.12161	0.53559	-0.22705	0.82038	0.88709	Transducin/WD40 repeat-like superfamily protein.
AT1G50000		91.053	0.052082	0.22959	0.22685	0.82054	0.8872	methyltransferase.
AT5G15820		112.55	-0.046021	0.20313	-0.22656	0.82076	0.88737	RING/U-box superfamily protein.
AT3G06920		153.35	-0.04306	0.19011	-0.2265	0.82081	0.88737	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G19380		26.918	-0.096246	0.42523	-0.22634	0.82094	0.88744	RNA recognition motif (RRM)-containing protein.
AT1G14030	LSMT-L	22.749	0.1045	0.46277	0.22582	0.82134	0.88776	full_name=lysine methyltransferase (LSMT)-like. Rubisco methyltransferase family protein. Encodes a lysine methyltransferase whose main soluble physiological substrates are chloroplastic fructose 1,6-bisphosphate aldolases, FBA1, FBA2, and FBA3.  Lysines near the C-terminal end of the target proteins are trimethylated.
AT3G59280	TXR1	328.97	-0.027972	0.12387	-0.22582	0.82135	0.88776	full_name=THAXTOMIN A RESISTANT 1. Protein Transporter, Pam16. mutant exhibited resistance to growth on media containing thaxtomin due to a difference in the rate of uptake of the toxin.We proposed that TXR1 is a component of, or regulator of, a dispensable transport mechanism.
AT2G23950	CLERK	106	0.051534	0.22839	0.22565	0.82148	0.88782	Leucine-rich repeat protein kinase family protein.
AT2G19600	KEA4	47.159	-0.073676	0.32657	-0.2256	0.82151	0.88782	full_name=K+ efflux antiporter 4. K+ efflux antiporter 4. member of Putative potassium proton antiporter family
AT5G67170		101.71	-0.048892	0.21707	-0.22524	0.82179	0.88807	SEC-C motif-containing protein / OTU-like cysteine protease family protein.
AT5G04610		18.324	0.10959	0.48689	0.22509	0.82191	0.88813	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT5G57820		9.0861	-0.15125	0.67225	-0.22499	0.82199	0.88813	zinc ion binding protein.
AT4G38710		739.45	0.028183	0.12529	0.22495	0.82202	0.88813	glycine-rich protein.
AT1G79610	NHX6	331.03	-0.028995	0.12893	-0.22488	0.82207	0.88813	full_name=Na+/H+ antiporter 6. Na+/H+ antiporter 6. Encodes an endosomal Na(+)/H(+) antiporter: AT1G54370 (NHX5), AT1G79610 (NHX6). Double knockout nhx5 nhx6 showed reduced growth, with smaller and fewer cells and increased sensitivity to salinity.
AT5G63050	EMB2759	657.63	0.022082	0.098359	0.2245	0.82237	0.88839	full_name=embryo defective 2759. embryo defective 2759.
AT3G28660		44.435	0.071766	0.32007	0.22422	0.82259	0.88847	Tetratricopeptide repeat (TPR)-like superfamily protein.
AT1G68680		80.908	0.053422	0.23829	0.22419	0.82261	0.88847	SH3/FCH domain protein.
AT3G47600	MYB94	8.2346	0.15808	0.70513	0.22419	0.82261	0.88847	full_name=myb domain protein 94. myb domain protein 94. Encodes a putative transcription factor (MYB94).
AT4G38760		414.71	-0.025022	0.11166	-0.2241	0.82268	0.88848	nucleoporin (DUF3414).
AT1G48570		565.11	0.022416	0.10007	0.22401	0.82275	0.8885	zinc finger (Ran-binding) family protein.
AT4G00700	MCTP9	8.0728	-0.15953	0.71298	-0.22375	0.82295	0.88866	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein.
AT5G23550		43.416	-0.070598	0.31586	-0.22351	0.82314	0.88878	Got1/Sft2-like vescicle transport protein family.
AT2G27350	OTLD1	556.37	0.023874	0.10684	0.22346	0.82317	0.88878	full_name=otubain-like deubiquitinase 1. OTU-like cysteine protease family protein. Encodes an otubain-like histone deubiquitinase involved in chromatin modification and regulation of plant gene expression.
AT1G55530	BTL06	589.76	-0.032672	0.14641	-0.22316	0.82341	0.88897	RING/U-box superfamily protein.
AT1G12460		8.5147	-0.15563	0.69769	-0.22306	0.82349000000000006	0.889	Leucine-rich repeat protein kinase family protein.
AT1G78540	SHB	139.36	-0.045099	0.20244	-0.22278	0.82371	0.88912	full_name=SH2 domain protein B. SH2 domain protein B. Encodes a protein that contains an SH2 domain. It can pull down a 120-kD tyrosine-phosphorylated protein in vitro. It is predicted to act as a transcription factor.
AT3G28899		14.9	-0.12416	0.55735	-0.22277	0.82372	0.88912	hypothetical protein.
AT3G20740	FIE	79.223	0.05246	0.2361	0.22219	0.82416	0.88949	full_name=FERTILIZATION-INDEPENDENT ENDOSPERM. Transducin/WD40 repeat-like superfamily protein. Encodes a protein similar to the transcriptional regular of the animal Polycomb group and is involved in regulation of establishment of anterior-posterior polar axis in the endosperm and repression of flowering during vegetative phase. Mutation leads endosperm to develop in the absence of fertilization and flowers to form in seedlings and non-reproductive organs. Also exhibits maternal effect gametophytic lethal phenotype, which is suppressed by hypomethylation.  Forms part of a large protein complex that can include VRN2 (VERNALIZATION 2), VIN3 (VERNALIZATION INSENSITIVE 3) and polycomb group proteins FERTILIZATION INDEPENDENT ENDOSPERM (FIE), CURLY LEAF (CLF) and SWINGER (SWN or EZA1).  The complex has a role in establishing FLC (FLOWERING LOCUS C) repression during vernalization. In the ovule, the FIE transcript  levels increase transiently just after fertilization.
AT3G13480		83.094	0.05399	0.24302	0.22216	0.82419	0.88949	nuclear polyadenylated RNA-binding protein.
AT5G46550		393.77	0.025834	0.11631	0.22211	0.82423	0.88949	DNA-binding bromodomain-containing protein.
AT3G19010	2-OXOGLUTARATE OXYGENASE	11.761	-0.1459	0.65869	-0.2215	0.8247	0.88994	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT3G50420		58.717	0.059655	0.26959	0.22128	0.82488	0.89007	Pentatricopeptide repeat (PPR) superfamily protein.
AT5G06370	PSE1	1140.3	0.017039	0.077058	0.22112	0.825	0.89014	NC domain-containing protein-like protein.
AT3G12650		124.51	-0.045041	0.20385	-0.22095	0.82513	0.89017	transmembrane protein.
AT4G35500		128.33	0.040996	0.1856	0.22088	0.82518	0.89017	Protein kinase superfamily protein.
AT1G17920	HDG12	11.465	-0.13516	0.61193	-0.22087	0.82519	0.89017	full_name=homeodomain GLABROUS 12. homeodomain GLABROUS 12. Encodes a homeobox-leucine zipper family protein belonging to the HD-ZIP IV family.  Together with HDG11, it is involved in trichome branching.
AT1G08580		177.62	-0.037942	0.17217	-0.22038	0.82558	0.89053	hypothetical protein.
AT4G21460		100.4	-0.051256	0.23283	-0.22014	0.82576	0.89066	Ribosomal protein S24/S35.
AT1G74950	TIFY10B	140.01	-0.041179	0.18718	-0.21999	0.82588	0.89073	TIFY domain/Divergent CCT motif family protein.
AT3G44320	NIT3	205.31	0.033523	0.15275	0.21947	0.82629	0.89111	full_name=nitrilase 3. nitrilase 3. This enzyme catalyzes the hydrolysis of indole-3-acetonitrile (IAN) to indole-3-acetic acid (IAA) (EC 3.5.5.1) and IAN to indole-3-acetamide (IAM) at lower levels.  It is the only one of the four Arabidopsis nitrilases whose mRNA levels are strongly induced when plants experience sulphur deprivation. This enzyme likely participates in other non-auxin-related metabolic pathways.
AT2G40950	BZIP17	435.49	0.023621	0.10768	0.21935	0.82637	0.89114	Basic-leucine zipper (bZIP) transcription factor family protein. bZIP17 appears to regulate transcription as part of a salt and osmotic stress response. zip17 mutants show enhanced inhibition of primary root elongation in response to NaCl. Several salt-responsive genes, such as ATHB-7 show a reduced transcriptional response to a salt treatment in zip17 mutant seedlings. myc:bZIP17 undergoes proteolytic processing in salt-treated wild type seedlings, but not in s1p-3 (subtilase) mutants and there is also evidence for S1P-mediated cleavage of bZIP17 in vitro. In addition, an mGFP:bZIP17 protein moves from the ER to the nucleus following salt treatment.
AT1G61100		239.27	0.031293	0.14277	0.21918	0.82651	0.89123	disease resistance protein (TIR class).
AT3G21190	MSR1	24.629	-0.093784	0.42805	-0.2191	0.82657	0.89124	full_name=Mannan Synthesis Related 1. O-fucosyltransferase family protein.
AT2G15960		20.692	0.11274	0.51521	0.21883	0.82678	0.89138	stress-induced protein.
AT4G17650		146.49	0.043198	0.19744	0.21879	0.82682	0.89138	Polyketide cyclase / dehydrase and lipid transport protein.
AT3G55360	CER10	118.46	-0.042918	0.19648	-0.21844	0.82709	0.89161	full_name=ECERIFERUM 10. 3-oxo-5-alpha-steroid 4-dehydrogenase family protein. Enoyl-CoA reductase is involved in all very long chain fatty acids (VLCFA) elongation reactions that are required for cuticular wax, storage lipid and sphingolipid metabolism. The protein is located in the ER, but in contrast to its yeast homolog TSC13 is not particularly enriched in the nuclear envelope-vacuole junction. Mutants in this gene show abnormal organ morphology and stem glossiness. Cells in all tissues are only about 1/3 of the size of wild type cells. The morphological changes are most likely to result from the reduction in the VLCFA content of sphingolipids. Mutants also show abnormalities in the endocytic membrane organization and transport.
AT2G23980	CNGC6	738.35	0.019952	0.091414	0.21826	0.82722	0.8917	full_name=cyclic nucleotide-gated channel 6. cyclic nucleotide-gated channel 6. Encodes a cyclic GMP-activated non-selective cation channel in the plasma membrane of guard cells.
AT3G57550	AGK2	362.96	0.026184	0.12035	0.21757	0.82776	0.89222	full_name=guanylate kinase. guanylate kinase. guanylate kinase
AT3G42640	HA8	160.35	-0.062744	0.28853	-0.21746	0.82785	0.89225	full_name=H(+)-ATPase 8. H[+]-ATPase 8.
AT1G65290	mtACP2	401.35	0.025592	0.11775	0.21734	0.82794	0.89229	full_name=mitochondrial acyl carrier protein 2. mitochondrial acyl carrier protein 2. Encodes a member of the mitochondrial acyl carrier protein (ACP) family.  As part of the mitochondrial matrix, it is likely to be involved in fatty acid or lipoic acid biogenesis.
AT3G01280	VDAC1	950.27	0.020029	0.092198	0.21724	0.82802	0.89231	full_name=voltage dependent anion channel 1. voltage dependent anion channel 1. Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol.
AT5G46740	UBP21	43.59	0.072282	0.33301	0.21706	0.82816	0.89239	full_name=ubiquitin-specific protease 21. ubiquitin-specific protease 21. Encodes a ubiquitin-specific protease.
AT5G51800		7.5107	0.1679	0.77373	0.217	0.82821	0.89239	Protein kinase superfamily protein.
AT2G44200		358.16	0.032037	0.14768	0.21694	0.82826	0.89239	pre-mRNA splicing factor domain-containing protein.
AT1G72852		30.35	-0.081088	0.37399	-0.21682	0.82835	0.89241	Natural antisense transcript overlaps with AT1G72850. Potential natural antisense gene, locus overlaps with AT1G72850 Natural antisense transcript overlaps with AT1G72850
AT5G46150		112.94	0.044591	0.20571	0.21677	0.82839	0.89241	LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein.
AT1G12400		29.91	-0.081282	0.37642	-0.21594	0.82904	0.89305	Nucleotide excision repair, TFIIH, subunit TTDA.
AT1G49720	ABF1	120.88	-0.051353	0.23815	-0.21563	0.82928	0.89324	full_name=abscisic acid responsive element-binding factor 1. abscisic acid responsive element-binding factor 1. Identified as a protein that binds to abscisic acid response elements. May mediate transcriptional regulation of ABA responses.
AT2G38430		118.52	-0.042147	0.19561	-0.21547	0.8294	0.89332	hypothetical protein.
AT1G01760	TAD1	7.476	0.16441	0.76336	0.21538	0.82947	0.89333	denosine deaminases acting on tRNA.
AT5G40550	SGF29b	37.579	-0.073728	0.34256	-0.21523	0.82959	0.8934	full_name=SaGa associated Factor 29 b. SGF29 tudor-like domain-containing protein.
AT3G13445	TBP1	189.44	0.033628	0.15641	0.215	0.82977	0.89348	full_name=TATA binding protein 1. TATA binding protein 1. TBP (TATA binding protein) associates with TAF(II)s (TBP-associated factors) to form the TFIID general transcription factor complex
AT3G22945		4.6987	0.25758	1.1981	0.21499	0.82978	0.89348	pseudogene.
AT2G38800		1307.4	-0.016933	0.078888	-0.21465	0.83004	0.8937	Plant calmodulin-binding protein-like protein.
AT4G09180	FBH2	338.65	-0.02693	0.12567	-0.2143	0.83032	0.89384	full_name=FLOWERING BHLH 2. basic helix-loop-helix (bHLH) DNA-binding superfamily protein.
AT2G47910	CRR6	44.424	-0.074767	0.34897	-0.21425	0.83035	0.89384	full_name=chlororespiratory reduction 6. chlororespiratory reduction 6. Encodes a chloroplast thylakoid membrane protein. Required for the assembly/accumulation of the NAD(P)H dehydrogenase complex of the photosynthetic electron transport chain.
AT5G59480		6.0172	0.1807	0.8436	0.2142	0.83039	0.89384	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT1G80710	DRS1	70.305	0.056572	0.26411	0.2142	0.83039	0.89384	full_name=DROUGHT SENSITIVE 1. DROUGHT SENSITIVE 1. Encodes a WD%C2%AD40 repeat family protein containing a DWD (DDB1 binding WD%C2%AD40) motif. Mutant analysis demonstrates that DRS1 promotes tolerance to drought stress, possibly mediated by ABA, and suggests involvement of DDB1%C2%AD Cul4%E2%80%93mediated protein degradation in drought response.
AT4G21660		2489.5	0.016594	0.07767	0.21365	0.83082	0.89422	proline-rich spliceosome-associated (PSP) family protein.
AT5G55810	NMNAT	33.52	-0.076634	0.35877	-0.2136	0.83086	0.89422	full_name=nicotinate/nicotinamide mononucleotide adenyltransferase. nicotinate/nicotinamide mononucleotide adenyltransferase. encodes a bi-functional enzyme that expresses both nicotinamide-nucleotide adenylyltransferase (2.7.7.1) and nicotinate-nucleotide adenylyltransferase (2.7.7.18)activity.
AT1G10522	PRIN2	113.73	0.041841	0.19628	0.21317	0.83119	0.89452	full_name=PLASTID REDOX INSENSITIVE 2. Serine/Threonine-kinase. Encodes PRIN2 (plastid redox insensitive 2). PRIN2 mutants are impaired in PEP (plastid-encoded RNA polymerase) activity and high light-dependent plastid redox signalling to the nucleus.
AT1G08465	YAB2	57.334	-0.059377	0.27906	-0.21278	0.8315	0.89474	full_name=YABBY2. Plant-specific transcription factor YABBY family protein. Member of the YABBY family of Arabidopsis proteins involved in the abaxial cell fate specification in lateral organs
AT2G47230	DUF6	7.5211	-0.16498	0.77542	-0.21276	0.83151	0.89474	full_name=DOMAIN OF UNKNOWN FUNCTION 724 6. agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 6). Member of the plant-specific DUF724 protein family. Arabidopsis has 10 DUF724 proteins.
AT1G74160	TRM4	134.77	0.039997	0.18839	0.21231	0.83187	0.89506	full_name=TON1 Recruiting Motif 4. LONGIFOLIA protein.
AT5G51590	AHL4	50.494	0.063606	0.29986	0.21212	0.83201	0.89511	AT hook motif DNA-binding family protein.
AT5G10946		11.078	-0.13146	0.61977	-0.21211	0.83202	0.89511	hypothetical protein.
AT2G03390		471.1	0.024498	0.11573	0.21167	0.83236	0.89542	uvrB/uvrC motif-containing protein.
AT3G04340	emb2458	671.47	0.019467	0.092156	0.21124	0.8327	0.89572	full_name=embryo defective 2458. FtsH extracellular protease family.
AT1G26830	CUL3	800.55	-0.019839	0.094129	-0.21077	0.83307	0.89606	full_name=cullin 3. cullin 3. Cullin, putative, similar to Cullin homolog 3 (CUL-3) SP:Q13618, GI:3639052 from (Homo sapiens); contains Pfam profile PF00888: Cullin family. Interacts with other components of E3 ligase complex suggesting it functions in RUB-modification. Forms complexes with BTB domain proteins forming a novel class of E3-based ubiquitin   protein-ligase complexes. Mutant is early flowering and has a reduced sensitivity to far-red light. cul3a/cul3b homozygous/heterozygous plants are embryo lethal.
