AGI	gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	description
AT1G31355		10.925	-0.44022	0.64978	-0.6775	0.49809		pseudogene.
AT5G63700		89.284	0.16796	0.24797	0.67731	0.49821		zinc ion binding / DNA binding protein.
AT1G05400		77.732	0.18077	0.26694	0.67717	0.4983		hypothetical protein.
AT2G20710		8.3172	-0.52991	0.78273	-0.677	0.4984		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G15537		39.774	-0.22928	0.33874	-0.67687	0.49849		transmembrane protein.
AT5G55480	SVL1	48.128	0.23238	0.34347	0.67657	0.49868		full_name=SHV3-like 1. SHV3-like 1. Glycerophosphoryl diester phosphodiesterase-like protein involved in cell wall cellulose accumulation and pectin linking. Impacts root hair, trichome and epidermal cell development.
AT4G28990		52.111	-0.21237	0.31394	-0.67647	0.49875		RNA-binding protein-like protein.
AT3G16750		42.468	-0.25429	0.376	-0.67632	0.49884		hypothetical protein.
AT5G64590		8.5268	0.60872	0.90056	0.67593	0.49908		NYN domain protein.
AT4G19990	FRS1	121.1	0.14281	0.21135	0.67567	0.49925		full_name=FAR1-related sequence 1. FAR1-related sequence 1.
AT4G10090	ELP6	108.34	-0.14656	0.21705	-0.67525	0.49952		full_name=elongator protein 6. elongator protein 6.
AT1G74210	GDPD5	46.167	-0.22111	0.32751	-0.67511	0.4996		full_name=glycerophosphodiester phosphodiesterase 5. PLC-like phosphodiesterases superfamily protein. Encodes a member of the glycerophosphodiester phosphodiesterase (GDPD) family.
AT3G12970		114.56	0.15484	0.22956	0.67451	0.49998		serine/arginine repetitive matrix-like protein.
AT1G29060	ATSFT12	94.276	0.16158	0.23965	0.67424	0.50016		Target SNARE coiled-coil domain protein.
AT4G09550	GIP1	27.617	0.27475	0.40775	0.67381	0.50043		full_name=AtGCP3 interacting protein 1. AtGCP3 interacting protein 1. Encodes a gamma-tubulin complex protein that plays a role in gamma-tubulin complex localization, spindle stability and chromosomal segregation.
AT4G24460	CLT2	69.209	-0.19829	0.29432	-0.67373	0.50049		full_name=CRT (chloroquine-resistance transporter)-like transporter 2. CRT (chloroquine-resistance transporter)-like transporter 2. Encodes one of the CRT-Like transporters (CLT1/AT5G19380, CLT2/AT4G24460, CLT3/AT5G12170). Required for glutathione homeostasis and stress responses.  Mutants lacking these transporters are heavy metal-sensitive, glutathione(GSH)-deficient, and hypersensitive to Phytophthora infection.
AT4G24940	SAE1A	64.768	-0.19461	0.28892	-0.67358	0.50058		full_name=SUMO-activating enzyme 1A. SUMO-activating enzyme 1A. Encodes one of the two subunits of the SUMO activation enzyme required during sumolation.  Sumolation is a post-translational protein modification process similar to ubiquitination during which a polypeptide (SUMO) is covalently attached to a target protein.
AT5G25640		4.712	0.85395	1.2679	0.67354	0.50061		Rhomboid-related intramembrane serine protease family protein.
AT3G27060	TSO2	21.894	-0.38551	0.57281	-0.67302	0.50093		full_name=TSO MEANING 'UGLY' IN CHINESE 2. Ferritin/ribonucleotide reductase-like family protein. Encodes one of the 3 ribonucleotide reductase (RNR) small subunit genes. TSO2 transcription occurs predominantly at the S-phase of the cell cycle and its expression pattern is consistent with its role in dNDP  biosynthesis during DNA replication in actively dividing cells. Critical for cell cycle progression, DNA damage repair and plant development.
AT2G12290		9.7472	-0.45115	0.67052	-0.67284	0.50105		hypothetical protein.
AT2G41760	NT	96.779	-0.159	0.23634	-0.67278	0.50109		amino-terminal glutamine amidohydrolase.
AT4G36710	HAM4	9.6095	-0.47356	0.70389	-0.67277	0.5011		GRAS family transcription factor.
AT3G60520		24.279	-0.29509	0.43888	-0.67236	0.50135		zinc ion-binding protein.
AT3G22560		9.0477	0.46528	0.69205	0.67232	0.50138		Acyl-CoA N-acyltransferases (NAT) superfamily protein.
AT3G45980	HTB9	81.239	-0.16485	0.24521	-0.6723	0.50139		Histone superfamily protein. Encodes a histone 2B (H2B) protein. This protein can be ubiquitinated in planta, and this modification depends on the HUB1 and HUB2 E3 ubiquitin ligases as well as the UBC1 and UBC2 E2 ubiquitin conjugating enzymes. Lysine 146 appears to be the site of the ubiquitin addition.
AT1G27460	NPGR1	8.5233	-0.49091	0.73022	-0.67229	0.5014		full_name=no pollen germination related 1. no pollen germination related 1. encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits.
AT2G29940	ABCG31	65.509	-0.25936	0.38581	-0.67224	0.50143		full_name=ATP-binding cassette G31. pleiotropic drug resistance 3.
AT2G27340		82.28	-0.17274	0.25698	-0.67222	0.50145		N-acetylglucosaminylphosphatidylinositol de-N-acetylase family protein.
AT2G19810	OZF1	113.56	0.14569	0.21674	0.67217	0.50148		full_name=Oxidation-related Zinc Finger 1. CCCH-type zinc finger family protein. Encodes Oxidation-related Zinc Finger 1 (OZF1), a plasma membrane protein involved in oxidative stress.
AT1G21880	LYM1	42.338	-0.25797	0.38409	-0.67165	0.50181		full_name=lysm domain GPI-anchored protein 1 precursor. lysm domain GPI-anchored protein 1 precursor. Encodes a lysin-motif protein mediating bacterial peptidoglycan sensing and immunity to bacterial infection. Induction of chitin-responsive genes by chitin treatment is not blocked in the mutant.
AT4G16695		56.371	0.1917	0.28575	0.67087	0.5023		transmembrane protein.
AT3G44850		22.773	-0.31174	0.46485	-0.67061	0.50247		Protein kinase superfamily protein.
AT4G10170		76.137	-0.16691	0.249	-0.67031	0.50266		SNARE-like superfamily protein.
AT1G72420		100.46	0.14907	0.2224	0.67028	0.50268		NADH:ubiquinone oxidoreductase intermediate-associated protein 30.
AT2G38180		56.593	0.19094	0.28494	0.6701	0.50279		SGNH hydrolase-type esterase superfamily protein.
AT4G28220	NDB1	26.791	-0.36753	0.54881	-0.66968	0.50306		full_name=NAD(P)H dehydrogenase B1. NAD(P)H dehydrogenase B1.
AT5G52030		7.9762	0.63053	0.94157	0.66966	0.50307		TraB family protein.
AT5G10720	HK5	81.449	0.15944	0.23811	0.6696	0.50312		full_name=histidine kinase 5. histidine kinase 5. member of Histidine Kinase
AT1G13910		15.828	0.40798	0.60953	0.66934	0.50328		Leucine-rich repeat (LRR) family protein.
AT2G45800	PLIM2a	7.5406	0.64047	0.95696	0.66927	0.50332		full_name=PLIM2a. GATA type zinc finger transcription factor family protein. Encodes a member of the Arabidopsis LIM proteins: a family of actin bundlers with distinct expression patterns.  WLIM1, WLIM2a, and WLIM2b are widely expressed, whereas PLIM2a, PLIM2b, and PLIM2c are predominantly expressed in pollen. Regulates actin cytoskeleton organization.
AT5G51270		4.8888	0.73662	1.1011	0.66902	0.50348		U-box domain-containing protein kinase family protein.
AT1G71370		11.431	0.57284	0.85626	0.669	0.50349		DEA(D/H)-box RNA helicase family protein.
AT1G07902		7.549	0.53351	0.79748	0.66899	0.5035		hypothetical protein.
AT3G58620	TTL4	17.38	0.35075	0.52445	0.6688	0.50362		full_name=tetratricopetide-repeat thioredoxin-like 4. tetratricopetide-repeat thioredoxin-like 4. Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones. The TTL family is required for osmotic stress tolerance and male sporogenesis.
AT4G35390	AGF1	121.59	-0.16719	0.2501	-0.6685	0.50382		full_name=AT-hook protein of GA feedback 1. AT-hook protein of GA feedback 1.
AT1G68300		13.762	0.60092	0.89892	0.66849	0.50382		Adenine nucleotide alpha hydrolases-like superfamily protein.
AT4G17098		13.435	-0.48738	0.72909	-0.66848	0.50383		Natural antisense transcript overlaps with AT4G17100. Potential natural antisense gene, locus overlaps with AT4G17100 Natural antisense transcript overlaps with AT4G17100
AT1G37130	NIA2	39.419	-0.2836	0.42433	-0.66836	0.50391		full_name=nitrate reductase 2. nitrate reductase 2. Identified as a mutant resistant to chlorate. Encodes nitrate reductase structural gene. Involved in nitrate assimilation. Has nitrate reductase activity. Up-regulated by the fungus P. indica. Binds transcription factor At2g35940.
AT2G05300		21.894	-0.31998	0.47882	-0.66826	0.50397		pseudogene. pseudogene of the F-box protein family
AT1G58070	WAL	13.451	0.39573	0.59229	0.66813	0.50405		WEB family protein.
AT1G04367		7.468	-0.51629	0.77312	-0.66781	0.50426		
AT2G29670		4.843	0.71875	1.0763	0.6678	0.50426		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT3G26115		65.423	0.17899	0.26804	0.66776	0.50428		Pyridoxal-5'-phosphate-dependent enzyme family protein.
AT2G20495		112.84	0.14011	0.21005	0.66706	0.50473		Serine/Threonine-kinase.
AT2G16720	MYB7	55.459	0.21783	0.32658	0.667	0.50477		full_name=myb domain protein 7. myb domain protein 7. Encodes a member of MYB3R- and R2R3- type MYB- encoding gene family that acts as a repressor of flavonol biosynthesis. AtMYB7 gene expression is induced by salt treatment.
AT2G20630	PIA1	12.541	0.40779	0.61154	0.66684	0.50488		full_name=PP2C induced by AVRRPM1. PP2C induced by AVRRPM1.
AT5G65300		58.5	0.2246	0.33692	0.66663	0.50501		hypothetical protein.
AT1G17940		47.892	0.20613	0.3095	0.66602	0.5054		Endosomal targeting BRO1-like domain-containing protein.
AT1G19565		7.756	0.51248	0.76995	0.6656	0.50567		hypothetical protein.
AT2G22740	SUVH6	119.79	0.15831	0.23787	0.66553	0.50571		full_name=SU(VAR)3-9 homolog 6. SU(VAR)3-9 homolog 6. Encodes a SU(VAR)3-9 homolog, a methyltransferase involved in histone methylation.  The protein was shown to bind to methylated cytosines of CG, CNG and CNN motifs but has a preference for the latter two. This is a member of a subfamily of SET proteins that shares a conserved SRA domain.
AT1G06310	ACX6	2.508	2.7777	4.1739	0.6655	0.50573		full_name=acyl-CoA oxidase 6. acyl-CoA oxidase 6. Encodes a putative acyl-CoA oxidase.  However, no transcripts have been detected for this gene and no altered phenotypes have been detected in plants mutant for this gene.  This suggests that ACX6 does not significantly contribute to seedling beta-oxidation of fatty acids or indole-3-butyric acid in vivo.
AT3G60290		49.421	0.2021	0.30377	0.66531	0.50585		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein.
AT4G12430	TPPF	58.615	0.22682	0.34097	0.66522	0.50591		full_name=trehalose-6-phosphate phosphatase F. Haloacid dehalogenase-like hydrolase (HAD) superfamily protein.
AT5G40100		65.828	0.18167	0.27328	0.66477	0.50619		Disease resistance protein (TIR-NBS-LRR class) family.
AT2G47260	WRKY23	97.526	0.15379	0.23139	0.66462	0.50629		full_name=WRKY DNA-binding protein 23. WRKY DNA-binding protein 23. Encodes a member of WRKY Transcription Factor; Group I. Involved in nematode feeding site establishment.
AT1G32928		11.017	-0.42228	0.63554	-0.66445	0.5064		Avr9/Cf-9 rapidly elicited protein.
AT5G44700	GSO2	73.135	-0.189	0.2847	-0.66385	0.50679		full_name=GASSHO 2. Leucine-rich repeat transmembrane protein kinase. Encodes GASSHO2 (GSO2), a putative leucine-rich repeat transmembrane-type receptor kinase.  GSO2 and a homolog GSO1 (At4g20140) are required for the formation of a normal epidermal surface during embryogenesis.
AT3G24570	MVP17	90.53	-0.16666	0.25111	-0.6637	0.50688		Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein.
AT1G47565		49.585	-0.20106	0.30305	-0.66346	0.50703		transposable_element_gene.
AT2G07725		56.974	-0.19589	0.29527	-0.66342	0.50706		Ribosomal L5P family protein.
AT5G24950	CYP71A15	124.26	0.15992	0.24108	0.66335	0.5071		full_name=cytochrome P450, family 71, subfamily A, polypeptide 15. cytochrome P450, family 71, subfamily A, polypeptide 15. putative cytochrome P450
AT1G79900	BAC2	32.363	-0.24867	0.375	-0.66313	0.50725		Mitochondrial substrate carrier family protein. encodes a mitochondrial ornithine transporter that exports ornithine from the mitochondria to the cytosol
AT5G20390		9.2353	-0.53167	0.80179	-0.6631	0.50726		Glycosyl hydrolase superfamily protein.
AT3G15630		30.338	0.27000999999999997	0.40724	0.66302	0.50731		plant/protein.
AT2G28890	PLL4	73.736	-0.16855	0.25425	-0.66294	0.50737		full_name=poltergeist like 4. poltergeist like 4. Encodes a protein phosphatase 2C  like gene, similar to POL. Involved in leaf development. Knockout mutants have abnormally shaped leaves.
AT4G37470	KAI2	91.136	0.15254	0.23023	0.66255	0.50762		full_name=KARRIKIN INSENSITIVE 2. alpha/beta-Hydrolases superfamily protein. HTL belonging to the alpha/beta fold hydrolase superfamily. Mutant and over-expression studies indicates its involvement in seedling de-etiolation process.
AT4G36940	NAPRT1	25.518	0.39928	0.6027	0.66248	0.50767		full_name=nicotinate phosphoribosyltransferase 1. nicotinate phosphoribosyltransferase 1.
AT1G18300	NUDT4	81.685	0.16079	0.24276	0.66234	0.50775		full_name=nudix hydrolase homolog 4. nudix hydrolase homolog 4.
AT2G30170	PBCP	30.26	-0.26559	0.40106	-0.66223	0.50783		full_name=PHOTOSYSTEM II CORE PHOSPHATASE. Protein phosphatase 2C family protein. Encodes a chloroplast PP2C phosphatase that is required for efficient dephosphorylation of PSII proteins and involved in light acclimation.
AT1G14455		7.2592	0.51035	0.77151	0.66149	0.5083		hypothetical protein.
AT4G38960	BBX19	30.221	-0.25367	0.3836	-0.6613	0.50842		full_name=B-box domain protein 19. B-box type zinc finger family protein.
AT2G43850	ILK1	10.068	-0.46666	0.70579	-0.66119000000000006	0.50849		Integrin-linked protein kinase family.
AT3G50050		36.683	0.2467	0.37313	0.66116	0.50851		Eukaryotic aspartyl protease family protein.
AT1G01740	BSK4	37.838	0.24209	0.3663	0.66089	0.50868		full_name=brassinosteroid-signaling kinase 4. kinase with tetratricopeptide repeat domain-containing protein.
AT4G30240		101.19	0.15174	0.22961	0.66083	0.50872		Syntaxin/t-SNARE family protein.
AT1G72630	ELF4-L2	89.687	0.17482	0.26455	0.66083	0.50872		full_name=ELF4-like 2. ELF4-like 2.
AT5G17220	GSTF12	7.8321	0.51714	0.78308	0.6604	0.509		full_name=glutathione S-transferase phi 12. glutathione S-transferase phi 12. Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002). Mutants display no pigments on leaves and stems. Likely to function as a carrier to transport anthocyanin from the cytosol to tonoplasts.
AT5G66840		8.7574	0.46395	0.70292	0.66003	0.50923		SAP domain-containing protein.
AT4G12990		30.406	0.28513	0.43214	0.65982	0.50937		transmembrane protein.
ATMG00210	rpl5	21.511	-0.30895	0.46842	-0.65956	0.50954		
AT3G01580		22.833	-0.29252	0.44353	-0.65952	0.50957		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT2G40640		8.8449	-0.55782	0.84643	-0.65903	0.50988		RING/U-box superfamily protein.
AT4G31770	DBR1	81.208	-0.16263	0.24681	-0.65894	0.50993		full_name=debranching enzyme 1. debranching enzyme 1. Encodes a RNA lariat debranching enzyme required for embryogenesis.
AT5G05370		26.315	-1.1902	1.8082	-0.65821	0.51041		Cytochrome b-c1 complex, subunit 8 protein.
AT1G06237		23.102	-0.29705	0.45162	-0.65774	0.5107		
AT3G56120	TRM5A	67.657	-0.17638	0.26817	-0.65772	0.51072		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein.
AT1G21070	URGT2	4.0174	0.79986	1.2164	0.65756	0.51082		Nucleotide-sugar transporter family protein.
AT3G15940		58.35	0.19664	0.29914	0.65734	0.51096		UDP-Glycosyltransferase superfamily protein.
AT2G07042		9.1778	0.44908	0.68321	0.65731	0.51098		other_RNA.
AT5G62410	SMC2	99.2	0.16617	0.25284	0.6572	0.51105		full_name=structural maintenance of chromosomes 2. structural maintenance of chromosomes 2. SMC2-1 (SMC2)
AT1G55910	ZIP11	19.675	-0.32371	0.49281	-0.65686	0.51127		full_name=zinc transporter 11 precursor. zinc transporter 11 precursor. member of Putative zinc transporter ZIP2 - like family
AT5G43403		18.657	-0.33775	0.51428	-0.65674	0.51135		other_RNA. Unknown gene
AT5G48790		66.341	0.17465	0.26602	0.65654	0.51148		LOW PSII ACCUMULATION protein (DUF1995).
AT4G28070		106.89	-0.14404	0.21949	-0.65625	0.51166		AFG1-like ATPase family protein.
AT2G45190	AFO	25.133	0.27542	0.41999	0.65578	0.51197		full_name=ABNORMAL FLORAL ORGANS. Plant-specific transcription factor YABBY family protein. Encodes a member of the YABBY family of transcriptional regulators that is involved in abaxial cell type specification in leaves and fruits. YAB1 acts in a non-cell autonomous fashion within the meristem to affect phyllotactic patterning. The non-autonomous effect on the central region of the meristem is mediated through the activity if Lateral Suppressor (LAS).
AT1G63450	RHS8	5.8163	-0.67546	1.03	-0.65578	0.51197		full_name=root hair specific 8. root hair specific 8. Encodes a xyloglucan-specific galacturonosyltransferase (XUT1) that forms the beta-d-galactosyluronic acid-(1->2)-alpha-d-xylosyl linkage.
AT3G56870		9.2618	0.45835	0.69945	0.6553	0.51228		hypothetical protein.
AT1G12300	RFL2	21.067	-0.30234	0.46192	-0.65453	0.51277		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G43330	c-NAD-MDH2	17.888	-0.40046	0.61188	-0.65448	0.51281		full_name=cytosolic-NAD-dependent malate dehydrogenase 2. Lactate/malate dehydrogenase family protein. predicted to encode a cytosolic malate dehydrogenase.
AT5G48670	AGL80	20.339	0.3172	0.4856	0.65322	0.51362		full_name=AGAMOUS-like 80. AGAMOUS-like 80. AGL80 is a member of the MADS box family of genes. AGL80 functions as a transcription factor within the central cell gene regulatory network and controls the expression of downstream genes required for central cell development and function.
AT3G29280		30.053	-0.25206	0.38592	-0.65313	0.51367		hypothetical protein.
AT4G36150		55.788	0.21822	0.33415	0.65306	0.51372		Disease resistance protein (TIR-NBS-LRR class) family.
AT3G02010		29.395	-0.25712	0.39372	-0.65304	0.51373		Pentatricopeptide repeat (PPR) superfamily protein.
AT5G03230		23.636	-0.28473	0.43603	-0.65301	0.51375		senescence regulator (Protein of unknown function, DUF584).
AT5G07460	PMSR2	21.251	-0.34224	0.52412	-0.65298	0.51377		full_name=peptidemethionine sulfoxide reductase 2. peptidemethionine sulfoxide reductase 2. ubiquitous enzyme that repairs oxidatively damaged proteins. Methionine sulfoxide reductase activity. Mutant lacking reductase activity showed increased protein oxidation, nitration and glycation of specific amino acid residues during darkness.
AT5G16890		54.495	-0.1908	0.29224	-0.65287	0.51384		Exostosin family protein.
AT1G45163		26.718	-0.28844	0.44228	-0.65217	0.51429		transmembrane protein.
AT4G13950	RALFL31	12.136	0.39368	0.60374	0.65206	0.51436		full_name=ralf-like 31. ralf-like 31. Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.
AT1G56690		19.705	0.31001	0.47547	0.652	0.5144		Pentatricopeptide repeat (PPR) superfamily protein.
AT4G01935		9.9648	0.44591	0.68446	0.65148	0.51474		insulin-induced protein.
AT2G22790		7.091	0.53726	0.82477	0.6514	0.51479		hypothetical protein.
AT4G13100		17.403	-0.33616	0.51664	-0.65067	0.51526		RING/U-box superfamily protein.
AT3G54030	BSK6	63.52	0.17988	0.27646	0.65066	0.51526		full_name=brassinosteroid-signaling kinase 6. kinase with tetratricopeptide repeat domain-containing protein.
AT3G62100	IAA30	48.876	0.22652	0.34814	0.65066	0.51527		full_name=indole-3-acetic acid inducible 30. indole-3-acetic acid inducible 30. Encodes a member of the Aux/IAA family of proteins implicated in auxin signaling. IAA30 lacks the conserved degron (domain II) found in many family members.  IAA30 transcripts are induced by auxin treatment and accumulate preferentially in the quiescent center cells of the root meristem. Overexpression of IAA30 leads to defects in gravitropism, root development, root meristem maintenance, and cotyledon vascular development. Target of LEC2 and AGL15. Promotes somatyic embryogenesis.
AT1G28090		79.755	-0.16251	0.24976	-0.65065	0.51527		Polynucleotide adenylyltransferase family protein.
AT4G14840		31.852	0.24396	0.37498	0.65058	0.51532		spindle assembly abnormal protein.
AT1G34160		115.35	-0.13254	0.20393	-0.64993	0.51574		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT5G61990		123.22	-0.13684	0.2108	-0.64917	0.51623		Pentatricopeptide repeat (PPR) superfamily protein.
AT5G42100	BG_PPAP	116.4	-0.16891	0.26021	-0.64911	0.51627		full_name=beta-1,3-glucanase_putative. beta-1,3-glucanase. encodes a plasmodesmal (Pd)-associated membrane protein involved in plasmodesmal callose degradation, i.e. beta-1,3-glucanase (EC 3.2.1.39), and functions in the gating of Pd
AT1G34270		55.765	-0.19494	0.3005	-0.64872	0.51652		Exostosin family protein.
AT1G02860	NLA	120.37	0.13073	0.20152	0.64871	0.51653		full_name=nitrogen limitation adaptation. SPX (SYG1/Pho81/XPR1) domain-containing protein. Encodes a ubiquitin E3 ligase with RING and SPX domains that is involved in mediating immune responses and mediates degradation of PHT1s at plasma membranes.  Targeted by MIR827. Ubiquitinates PHT1;3, PHT1;2, PHT1;1/AtPT1 and PHT1;4/AtPT2.
AT1G25360	OTP90	28.144	0.27136	0.41874	0.64803	0.51697		Pentatricopeptide repeat (PPR) superfamily protein.
AT3G50520		21.845	0.29379	0.45342	0.64795	0.51702		Phosphoglycerate mutase family protein.
AT5G58510		112.17	-0.13418	0.20709	-0.64794	0.51702		Rab3 GTPase-activating protein catalytic protein.
AT4G19100	PAM68	74.621	-0.19663	0.30352	-0.64782	0.5171		full_name=photosynthesis affected mutant 68. PAM68-like protein (DUF3464).
AT3G42670	CHR38	6.5043	-0.54862	0.84687	-0.64782	0.5171		full_name=chromatin remodeling 38. chromatin remodeling 38. Encodes a nuclear localized SNF domain containing protein involved in RNA silencing. Mutants were identified in a screen for defects in the spread of RNA silencing. CLSY1 may affect production of dsRNA from the locus to be silenced.
AT1G08540	SIG2	99.4	-0.14936	0.23063	-0.64762	0.51723		full_name=RNApolymerase sigma subunit 2. RNApolymerase sigma subunit 2. Enodes a subunit of chloroplast RNA polymerase, confers the ability to recognize promoter sequences on the core enzyme. SIG1 is induced by red and blue light.
AT3G23240	ERF1	24.167	0.31632	0.48851	0.64752	0.5173		full_name=ethylene response factor 1. ethylene response factor 1. encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family (ERF1). The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5. EREBP like protein that binds GCC box of ethylene regulated promoters such as basic chitinases. Constitutive expression of ERF1 phenocopies ethylene over production. Involved in ethylene signaling cascade,downstream of EIN2 and EIN3.
AT1G13940		111.98	-0.13661	0.21109	-0.64716	0.51753		T-box transcription factor, putative (DUF863).
AT1G53840	PME1	23.802	0.29986	0.46347	0.64698	0.51764		full_name=pectin methylesterase 1. pectin methylesterase 1. encodes a pectin methylesterase
AT3G54826	ZR3	120.74	0.13279	0.20531	0.64676	0.51778		full_name=zinc ribbon 3. Zim17-type zinc finger protein.
AT5G43620		69.911	0.1743	0.26961	0.64651	0.51795		Pre-mRNA cleavage complex II.
AT2G02480	STI	17.207	-0.38982	0.603	-0.64646	0.51798		full_name=STICHEL. AAA-type ATPase family protein. STICHEL mutant shows trichomes with fewer than normal branches.
AT3G08980		29.327	-0.25837	0.39979	-0.64625	0.51812		Peptidase S24/S26A/S26B/S26C family protein.
AT2G33360		37.632	-0.23535	0.36441	-0.64582	0.5184		cadherin EGF LAG seven-pass G-type receptor, putative (DUF3527).
AT2G07798		13.235	-0.37995	0.58862	-0.64549	0.51861		hypothetical protein.
AT1G50440		65.722	-0.17582	0.2724	-0.64544	0.51864		RING/FYVE/PHD zinc finger superfamily protein.
AT1G28760	NEMP_A	87.653	-0.14913	0.23106	-0.64544	0.51864		guanosine-3',5'-bis (diphosphate) 3'-pyrophosphohydrolase, putative (DUF2215).
AT1G69750	COX19-2	120.14	0.13154	0.20382	0.64536	0.51869		full_name=cytochrome c oxidase 19-2. cytochrome c oxidase 19-2.
AT4G17310		58.173	-0.19632	0.30424	-0.6453	0.51873		hypothetical protein.
AT1G53710		58.749	-0.25432	0.39448	-0.6447	0.51912		Calcineurin-like metallo-phosphoesterase superfamily protein.
AT2G18245		64.314	-0.18272	0.28348	-0.64457	0.51921		alpha/beta-Hydrolases superfamily protein.
AT4G39560		77.751	-0.16231	0.25183	-0.64451	0.51925		Galactose oxidase/kelch repeat superfamily protein.
AT1G06463		14.321	-0.38168	0.59243	-0.64426	0.51941		
AT5G40405		41.302	-0.21535	0.33426	-0.64424	0.51942		Tetratricopeptide repeat (TPR)-like superfamily protein.
AT3G26060	PRXQ	42.872	-0.22106	0.34315	-0.6442	0.51945		full_name=peroxiredoxin Q. Thioredoxin superfamily protein. encodes periredoxin Q which decomposes peroxides and plays a role in the protection of the photosynthetic apparatus
AT4G16850		13.946	-0.36849	0.57204	-0.64418	0.51946		transmembrane protein.
AT3G14870	CHIQL4	15.767	-0.36957	0.57374	-0.64414	0.51949		hypothetical protein (DUF641).
AT2G34190		8.3788	-0.50494000000000006	0.78411	-0.64397	0.5196		Xanthine/uracil permease family protein.
AT3G19660		38.632	0.25438	0.39521	0.64365000000000006	0.5198		hypothetical protein.
AT4G22550	LPPbeta	22.09	0.28777	0.44732	0.64333	0.52001		full_name=lipid phosphate phosphatase beta. Phosphatidic acid phosphatase (PAP2) family protein.
AT5G21060		20.303	-0.32202	0.50056	-0.64331	0.52002		Glyceraldehyde-3-phosphate dehydrogenase-like family protein.
AT2G41230	ORS1	14.123	0.37639	0.58513	0.64326	0.52006		full_name=ORGAN SIZE RELATED 1. ORGAN SIZE-like protein. Encodes an ER-localized plant hormone-responsive gene and appears to act redundantly with ARGOS and ARL during organ growth.
AT2G35140		55.925	-0.18439	0.28674	-0.64307	0.52018		DCD (Development and Cell Death) domain protein.
AT4G32360		101.11	0.14699	0.2286	0.643	0.52022		Pyridine nucleotide-disulfide oxidoreductase family protein.
AT2G25690		86.186	-0.15449	0.24028	-0.64294	0.52026		DUF581 family protein, putative (DUF581).
AT5G22550		31.453	-0.25229	0.39243	-0.64289	0.52029		transmembrane protein, putative (DUF247).
AT1G73066		71.25	-0.17458	0.27176	-0.6424	0.52062		Leucine-rich repeat family protein.
AT1G67180		9.9266	0.44256	0.6891	0.64223	0.52073		zinc finger (C3HC4-type RING finger) family protein / BRCT domain-containing protein.
AT2G37362		101.73	-0.14681	0.22866	-0.64208	0.52082		Natural antisense transcript overlaps with AT2G37360. Potential natural antisense gene, locus overlaps with AT2G37360 Natural antisense transcript overlaps with AT2G37360
AT2G32630		12.166	0.42913	0.66849	0.64194	0.52091		Pentatricopeptide repeat (PPR-like) superfamily protein.
AT4G39740	HCC2	65.813	-0.17027	0.26552	-0.64128	0.52134		full_name=homologue of copper chaperone SCO1 2. Thioredoxin superfamily protein. Encodes HCC2, one of the two Arabidopsis genes (HCC1 and HCC2) resulting from a duplication with homology to the SCO proteins involved in copper insertion during cytochrome c oxidase (COX) assembly in other organisms. HCC2, which lacks the cysteines and histidine putatively involved in copper binding, functions in copper sensing and redox homeostasis.
AT5G27630	ACBP5	108.67	-0.14079	0.21964	-0.64098	0.52153		full_name=acyl-CoA binding protein 5. acyl-CoA binding protein 5. Acyl-CoA binding protein with high affinity for   oleoyl-CoA. Expressed in all plant organs. Involved in fatty acid transport.
AT1G06750		7.9606	0.6549	1.0226	0.64045	0.52188		P-loop containing nucleoside triphosphate hydrolases superfamily protein.
AT1G80420	ATXRCC1	63.687	-0.17149	0.26778	-0.64041	0.52191		BRCT domain-containing DNA repair protein. Encodes a component of plant break excision repair and functions at several stages during active DNA demethylation in Arabidopsis.
AT2G07786		16.638	-0.33367	0.52109	-0.64033	0.52196		pseudogene.
AT4G17880	MYC4	27.736	-0.29112	0.45472	-0.64022	0.52203		Basic helix-loop-helix (bHLH) DNA-binding family protein. MYC4 is a JAZ-interacting transcription factor that act together with MYC2 and MYC3 to activate JA-responses.
